Date,Open,High,Low,Close,Volume,closeTime,QuoteVolume,Trades,TakerBuyBase,TakerBuyQuote,openTimeStamp,closeTimeStamp
2025-10-28 18:45:00+00:00,114750.01,114750.01,114653.0,114653.0,9.5095,2025-10-28 18:45:59.999000+00:00,1090778.1679414,2705,0.83378,95642.794101,1761677100000,1761677159999
2025-10-28 18:46:00+00:00,114653.01,114695.26,114653.01,114683.06,5.4836,2025-10-28 18:46:59.999000+00:00,628863.3731069,1115,4.62325,530192.9146577,1761677160000,1761677219999
2025-10-28 18:47:00+00:00,114683.06,114779.98,114683.06,114744.01,10.29402,2025-10-28 18:47:59.999000+00:00,1181149.7003977,2482,7.7998,894880.1997907,1761677220000,1761677279999
2025-10-28 18:48:00+00:00,114744.01,114793.88,114731.78,114751.85,10.25845,2025-10-28 18:48:59.999000+00:00,1177355.9777339,1949,7.87094,903319.2633214,1761677280000,1761677339999
2025-10-28 18:49:00+00:00,114751.85,114826.09,114751.84,114826.08,9.18667,2025-10-28 18:49:59.999000+00:00,1054321.5488581,1637,8.89033,1020304.7236756,1761677340000,1761677399999
2025-10-28 18:50:00+00:00,114826.08,114917.11,114826.08,114912.65,13.65484,2025-10-28 18:50:59.999000+00:00,1568399.3512718,1933,7.67838,881924.8899861,1761677400000,1761677459999
2025-10-28 18:51:00+00:00,114911.66,114917.36,114861.63,114881.83,3.70612,2025-10-28 18:51:59.999000+00:00,425806.269166,2063,1.77897,204396.8416202,1761677460000,1761677519999
2025-10-28 18:52:00+00:00,114881.82,114884.43,114881.82,114884.43,1.00495,2025-10-28 18:52:59.999000+00:00,115452.7941384,348,0.33389,38358.4577492,1761677520000,1761677579999
2025-10-28 18:53:00+00:00,114884.43,114884.43,114847.63,114847.63,2.08967,2025-10-28 18:53:59.999000+00:00,240028.4868616,1119,0.14334,16464.3277979,1761677580000,1761677639999
2025-10-28 18:54:00+00:00,114847.63,114869.76,114847.63,114869.76,1.87088,2025-10-28 18:54:59.999000+00:00,214888.485336,691,1.33059,152831.3051793,1761677640000,1761677699999
2025-10-28 18:55:00+00:00,114869.75,114881.22,114862.86,114881.22,2.77761,2025-10-28 18:55:59.999000+00:00,319073.1678698,1014,2.0971,240901.3358904,1761677700000,1761677759999
2025-10-28 18:56:00+00:00,114881.22,114944.99,114881.22,114937.51,7.93795,2025-10-28 18:56:59.999000+00:00,912133.4525565,1767,6.94508,798013.8025186,1761677760000,1761677819999
2025-10-28 18:57:00+00:00,114937.52,114943.59,114935.31,114943.58,1.34897,2025-10-28 18:57:59.999000+00:00,155048.2960072,593,0.85191,97916.5671111,1761677820000,1761677879999
2025-10-28 18:58:00+00:00,114943.58,114943.59,114933.11,114933.12,0.84108,2025-10-28 18:58:59.999000+00:00,96670.8603145,599,0.34281,39400.4450406,1761677880000,1761677939999
2025-10-28 18:59:00+00:00,114933.12,115022.8,114933.11,115022.8,6.65832,2025-10-28 18:59:59.999000+00:00,765589.2874744,2423,4.68101,538199.8207867,1761677940000,1761677999999
2025-10-28 19:00:00+00:00,115022.8,115075.08,114997.66,115027.28,13.4614,2025-10-28 19:00:59.999000+00:00,1548498.8422871,4381,10.24511,1178496.5145383,1761678000000,1761678059999
2025-10-28 19:01:00+00:00,115027.27,115038.6,114975.38,114975.39,4.19163,2025-10-28 19:01:59.999000+00:00,482088.9382475,3278,0.67697,77864.4875144,1761678060000,1761678119999
2025-10-28 19:02:00+00:00,114975.39,114986.2,114885.51,114886.01,6.07427,2025-10-28 19:02:59.999000+00:00,698057.8348956,3778,2.60975,299872.0742901,1761678120000,1761678179999
2025-10-28 19:03:00+00:00,114886.01,114932.44,114886.01,114918.13,10.3823,2025-10-28 19:03:59.999000+00:00,1192949.0262373,3001,7.02418,807015.6691586,1761678180000,1761678239999
2025-10-28 19:04:00+00:00,114918.13,114944.19,114903.0,114907.89,1.56686,2025-10-28 19:04:59.999000+00:00,180067.5176806,2009,0.9464,108761.1573013,1761678240000,1761678299999
2025-10-28 19:05:00+00:00,114907.88,114944.05,114907.88,114944.05,1.83505,2025-10-28 19:05:59.999000+00:00,210884.9614526,1386,0.9786,112459.9304687,1761678300000,1761678359999
2025-10-28 19:06:00+00:00,114944.04,115015.62,114944.04,114997.41,4.60803,2025-10-28 19:06:59.999000+00:00,529862.6085202,2871,2.90067,333526.2718942,1761678360000,1761678419999
2025-10-28 19:07:00+00:00,114997.41,115005.07,114970.19,114970.19,1.25934,2025-10-28 19:07:59.999000+00:00,144816.6151461,1311,0.454,52208.7266543,1761678420000,1761678479999
2025-10-28 19:08:00+00:00,114970.19,114970.2,114970.19,114970.2,0.6832,2025-10-28 19:08:59.999000+00:00,78547.6372684,260,0.34604,39784.288008,1761678480000,1761678539999
2025-10-28 19:09:00+00:00,114970.19,115019.49,114970.19,115019.48,3.56065,2025-10-28 19:09:59.999000+00:00,409435.8094137,2015,2.35512,270804.0418614,1761678540000,1761678599999
2025-10-28 19:10:00+00:00,115019.48,115019.49,114975.03,114975.04,3.05926,2025-10-28 19:10:59.999000+00:00,351796.2936133,1731,1.33785,153838.2414202,1761678600000,1761678659999
2025-10-28 19:11:00+00:00,114975.03,114975.03,114947.21,114947.22,3.67282,2025-10-28 19:11:59.999000+00:00,422210.3569443,1316,1.22278,140557.0688037,1761678660000,1761678719999
2025-10-28 19:12:00+00:00,114947.22,114965.91,114935.72,114935.73,2.36813,2025-10-28 19:12:59.999000+00:00,272232.3029704,1160,0.73336,84301.5863162,1761678720000,1761678779999
2025-10-28 19:13:00+00:00,114935.72,114962.7,114882.96,114936.62,15.76067,2025-10-28 19:13:59.999000+00:00,1811509.9682347,2445,1.40418,161372.5932739,1761678780000,1761678839999
2025-10-28 19:14:00+00:00,114936.61,114936.62,114823.52,114823.52,8.09026,2025-10-28 19:14:59.999000+00:00,929647.3226751,2626,0.31654,36373.4092721,1761678840000,1761678899999
2025-10-28 19:15:00+00:00,114823.52,114823.52,114709.16,114709.17,10.72426,2025-10-28 19:15:59.999000+00:00,1230670.9479657,4281,1.33446,153111.9188331,1761678900000,1761678959999
2025-10-28 19:16:00+00:00,114709.16,114709.17,114588.58,114588.59,18.10608,2025-10-28 19:16:59.999000+00:00,2076061.1970481,5029,4.67362,535830.6585854,1761678960000,1761679019999
2025-10-28 19:17:00+00:00,114588.58,114588.58,114246.99,114275.5,77.7238,2025-10-28 19:17:59.999000+00:00,8893026.9350578,11015,16.34356,1869005.0275595,1761679020000,1761679079999
2025-10-28 19:18:00+00:00,114275.5,114380.0,114201.0,114302.76,39.16193,2025-10-28 19:18:59.999000+00:00,4475998.9245207,8870,23.94806,2736981.9580842,1761679080000,1761679139999
2025-10-28 19:19:00+00:00,114302.75,114320.0,114087.41,114104.52,55.93955,2025-10-28 19:19:59.999000+00:00,6385056.3421812,9896,18.21904,2079188.0881539,1761679140000,1761679199999
2025-10-28 19:20:00+00:00,114104.52,114120.0,113790.93,113939.99,142.05497,2025-10-28 19:20:59.999000+00:00,16180643.8018204,17446,35.86522,4084642.2020411,1761679200000,1761679259999
2025-10-28 19:21:00+00:00,113940.0,114026.99,113865.48,113886.23,27.04702,2025-10-28 19:21:59.999000+00:00,3081824.1897971,7320,11.54072,1314907.283293,1761679260000,1761679319999
2025-10-28 19:22:00+00:00,113886.23,113992.99,113836.01,113970.3,21.9979,2025-10-28 19:22:59.999000+00:00,2506562.9793754,6321,14.11166,1607857.4966039,1761679320000,1761679379999
